session_id,user_id,movie_id,device_type,start_time,end_time,completion_rate,created_at
261,975,565,mobile,2025-09-07 19:32:04,2025-09-07 20:07:04,25.0,2025-09-07 19:32:04
262,93,241,mobile,2024-03-21 07:50:49,2024-03-21 08:27:49,22.7,2024-03-21 07:50:49
263,80,353,tablet,2024-10-18 09:36:47,2024-10-18 10:03:47,36.99,2024-10-18 09:36:47
264,417,244,tablet,2025-01-02 14:41:54,2025-01-02 15:37:54,37.58,2025-01-02 14:41:54
265,49,223,tablet,2024-08-02 16:01:53,2024-08-02 16:58:53,60.0,2024-08-02 16:01:53
266,609,580,smart_tv,2025-06-27 12:34:15,2025-06-27 12:50:15,21.33,2025-06-27 12:34:15
267,620,276,smart_tv,2024-02-05 00:04:04,2024-02-05 01:04:04,46.88,2024-02-05 00:04:04
268,901,272,desktop,2024-11-17 00:54:32,2024-11-17 01:21:32,18.24,2024-11-17 00:54:32
269,675,490,tablet,2024-06-28 12:11:13,2024-06-28 14:00:13,98.2,2024-06-28 12:11:13
270,704,479,mobile,2025-06-20 07:43:30,2025-06-20 08:54:30,71.0,2025-06-20 07:43:30
271,198,235,tablet,2024-07-06 19:31:08,2024-07-06 20:57:08,66.15,2024-07-06 19:31:08
272,991,195,smart_tv,2024-09-28 09:33:19,2024-09-28 10:19:19,57.5,2024-09-28 09:33:19
273,755,555,desktop,2024-08-18 05:32:55,2024-08-18 05:59:55,31.76,2024-08-18 05:32:55
274,95,561,desktop,2024-05-25 11:13:18,2024-05-25 11:50:18,39.78,2024-05-25 11:13:18
275,833,271,desktop,2025-07-27 07:50:11,2025-07-27 09:04:11,96.1,2025-07-27 07:50:11
276,832,442,smart_tv,2024-02-02 23:18:39,2024-02-03 00:24:39,71.74,2024-02-02 23:18:39
277,941,560,tablet,2025-08-04 20:04:44,2025-08-04 21:22:44,72.22,2025-08-04 20:04:44
278,360,429,smart_tv,2024-08-28 19:23:41,2024-08-28 21:47:41,99.31,2024-08-28 19:23:41
279,294,327,tablet,2025-07-04 09:36:17,2025-07-04 10:04:17,21.88,2025-07-04 09:36:17
280,430,322,desktop,2025-02-04 01:35:15,2025-02-04 02:56:15,55.48,2025-02-04 01:35:15
281,970,115,tablet,2024-12-17 21:29:57,2024-12-17 23:05:57,59.26,2024-12-17 21:29:57
282,405,99,smart_tv,2024-10-28 12:25:13,2024-10-28 14:10:13,92.11,2024-10-28 12:25:13
283,781,339,smart_tv,2024-05-02 10:36:41,2024-05-02 11:26:41,34.25,2024-05-02 10:36:41
284,224,40,smart_tv,2024-09-11 05:27:48,2024-09-11 06:58:48,91.92,2024-09-11 05:27:48
285,322,318,tablet,2025-06-05 23:31:12,2025-06-06 00:40:12,72.63,2025-06-05 23:31:12
286,18,72,desktop,2024-04-05 17:35:31,2024-04-05 19:37:31,100.0,2024-04-05 17:35:31
287,478,81,mobile,2025-08-13 08:01:12,2025-08-13 08:13:12,11.01,2025-08-13 08:01:12
288,111,112,mobile,2024-02-03 21:29:27,2024-02-03 22:23:27,63.53,2024-02-03 21:29:27
289,841,144,smart_tv,2025-01-04 09:50:28,2025-01-04 11:09:28,49.07,2025-01-04 09:50:28
290,679,96,smart_tv,2025-05-17 07:56:10,2025-05-17 08:59:10,94.03,2025-05-17 07:56:10
291,159,325,mobile,2025-09-18 11:28:47,2025-09-18 12:23:47,69.62,2025-09-18 11:28:47
292,621,274,smart_tv,2025-01-21 03:57:12,2025-01-21 04:54:12,35.19,2025-01-21 03:57:12
293,926,150,tablet,2024-03-03 05:08:41,2024-03-03 06:01:41,34.42,2024-03-03 05:08:41
294,41,149,tablet,2024-08-14 02:12:17,2024-08-14 03:08:17,91.8,2024-08-14 02:12:17
295,411,314,mobile,2025-06-07 12:10:42,2025-06-07 12:24:42,20.59,2025-06-07 12:10:42
296,355,48,mobile,2024-06-29 02:06:36,2024-06-29 02:38:36,25.81,2024-06-29 02:06:36
297,538,220,desktop,2024-03-28 13:08:30,2024-03-28 14:18:30,44.59,2024-03-28 13:08:30
298,770,445,tablet,2025-03-08 22:45:51,2025-03-09 00:30:51,82.03,2025-03-08 22:45:51
299,589,563,mobile,2025-07-05 08:03:41,2025-07-05 08:53:41,45.87,2025-07-05 08:03:41
300,598,30,tablet,2025-03-01 03:33:02,2025-03-01 03:45:02,19.05,2025-03-01 03:33:02
301,107,333,mobile,2024-01-29 02:37:04,2024-01-29 03:39:04,49.6,2024-01-29 02:37:04
302,860,255,mobile,2025-05-05 07:39:05,2025-05-05 08:49:05,51.47,2025-05-05 07:39:05
303,626,566,desktop,2025-02-08 00:14:20,2025-02-08 02:13:20,73.01,2025-02-08 00:14:20
304,308,27,smart_tv,2025-01-02 02:26:03,2025-01-02 03:45:03,98.75,2025-01-02 02:26:03
305,579,271,tablet,2024-06-22 03:09:28,2024-06-22 03:37:28,36.36,2024-06-22 03:09:28
306,538,21,mobile,2025-02-14 09:18:34,2025-02-14 10:20:34,39.24,2025-02-14 09:18:34
307,432,539,desktop,2024-07-08 15:41:03,2024-07-08 15:54:03,10.74,2024-07-08 15:41:03
308,483,316,smart_tv,2025-08-05 04:01:12,2025-08-05 04:37:12,43.9,2025-08-05 04:01:12
309,801,194,smart_tv,2024-09-21 18:43:33,2024-09-21 19:44:33,42.96,2024-09-21 18:43:33
310,996,268,smart_tv,2025-01-25 23:12:00,2025-01-26 00:48:00,78.05,2025-01-25 23:12:00
311,739,40,desktop,2025-04-19 06:44:59,2025-04-19 07:52:59,68.69,2025-04-19 06:44:59
312,827,329,tablet,2024-12-18 18:47:52,2024-12-18 20:19:52,54.12,2024-12-18 18:47:52
313,736,381,tablet,2024-01-23 06:19:31,2024-01-23 06:52:31,30.28,2024-01-23 06:19:31
314,625,448,smart_tv,2025-09-18 12:14:06,2025-09-18 13:37:06,47.7,2025-09-18 12:14:06
315,4,341,smart_tv,2024-01-01 11:18:01,2024-01-01 11:39:01,30.88,2024-01-01 11:18:01
316,456,535,desktop,2025-08-13 12:22:38,2025-08-13 13:09:38,26.86,2025-08-13 12:22:38
317,946,214,desktop,2024-12-19 03:47:30,2024-12-19 05:17:30,83.33,2024-12-19 03:47:30
318,337,244,desktop,2025-06-14 08:46:31,2025-06-14 10:49:31,82.55,2025-06-14 08:46:31
319,938,279,tablet,2024-10-15 23:00:16,2024-10-15 23:36:16,27.91,2024-10-15 23:00:16
320,340,107,mobile,2024-08-04 09:53:52,2024-08-04 11:22:52,80.91,2024-08-04 09:53:52
321,820,58,smart_tv,2024-11-09 18:02:33,2024-11-09 19:36:33,96.91,2024-11-09 18:02:33
322,96,54,smart_tv,2024-10-30 06:14:10,2024-10-30 06:24:10,7.19,2024-10-30 06:14:10
323,740,272,tablet,2024-01-01 02:18:01,2024-01-01 03:34:01,51.35,2024-01-01 02:18:01
324,614,57,smart_tv,2025-08-23 02:10:00,2025-08-23 03:01:00,33.12,2025-08-23 02:10:00
325,893,3,mobile,2024-07-09 17:22:33,2024-07-09 18:02:33,27.78,2024-07-09 17:22:33
326,858,68,desktop,2025-02-05 09:34:22,2025-02-05 11:28:22,64.04,2025-02-05 09:34:22
327,471,139,smart_tv,2024-10-16 06:38:48,2024-10-16 07:13:48,26.12,2024-10-16 06:38:48
328,904,92,tablet,2025-07-01 17:03:06,2025-07-01 18:39:06,53.33,2025-07-01 17:03:06
329,424,135,tablet,2025-02-24 04:31:52,2025-02-24 05:32:52,79.22,2025-02-24 04:31:52
330,186,302,tablet,2025-06-05 16:35:46,2025-06-05 18:36:46,96.8,2025-06-05 16:35:46
331,855,41,mobile,2025-01-17 15:54:29,2025-01-17 16:28:29,23.29,2025-01-17 15:54:29
332,599,567,smart_tv,2024-03-15 04:26:20,2024-03-15 05:40:20,70.48,2024-03-15 04:26:20
333,584,419,tablet,2025-03-24 15:33:38,2025-03-24 16:17:38,43.14,2025-03-24 15:33:38
334,297,2,mobile,2024-09-13 00:45:01,2024-09-13 01:29:01,70.97,2024-09-13 00:45:01
335,503,437,smart_tv,2024-09-05 07:14:26,2024-09-05 08:25:26,88.75,2024-09-05 07:14:26
336,427,383,tablet,2025-07-05 22:40:48,2025-07-05 22:53:48,8.97,2025-07-05 22:40:48
337,673,130,smart_tv,2024-12-25 01:35:27,2024-12-25 01:51:27,19.28,2024-12-25 01:35:27
338,269,409,tablet,2024-01-29 17:49:22,2024-01-29 19:19:22,53.25,2024-01-29 17:49:22
339,538,507,mobile,2024-04-03 21:25:20,2024-04-03 23:21:20,75.82,2024-04-03 21:25:20
340,109,382,mobile,2025-03-14 18:48:20,2025-03-14 19:45:20,41.61,2025-03-14 18:48:20
341,722,553,tablet,2025-05-12 01:32:06,2025-05-12 02:17:06,30.0,2025-05-12 01:32:06
342,923,452,desktop,2024-03-17 01:46:55,2024-03-17 03:30:55,91.23,2024-03-17 01:46:55
343,39,149,desktop,2024-05-17 05:47:20,2024-05-17 06:08:20,34.43,2024-05-17 05:47:20
344,677,338,desktop,2025-08-01 10:29:26,2025-08-01 10:39:26,11.63,2025-08-01 10:29:26
345,319,11,tablet,2024-10-10 08:17:05,2024-10-10 08:48:05,29.52,2024-10-10 08:17:05
346,708,216,smart_tv,2025-03-05 10:49:17,2025-03-05 11:23:17,51.52,2025-03-05 10:49:17
347,504,426,tablet,2024-05-09 12:38:27,2024-05-09 13:46:27,44.44,2024-05-09 12:38:27
348,910,497,smart_tv,2025-04-13 21:00:54,2025-04-13 21:30:54,31.91,2025-04-13 21:00:54
349,505,423,mobile,2024-11-04 20:49:22,2024-11-04 21:17:22,17.83,2024-11-04 20:49:22
350,380,129,smart_tv,2025-08-31 17:25:05,2025-08-31 18:34:05,55.65,2025-08-31 17:25:05
351,194,453,smart_tv,2024-06-23 20:24:30,2024-06-23 20:59:30,51.47,2024-06-23 20:24:30
352,665,572,mobile,2024-04-14 08:28:50,2024-04-14 09:19:50,34.0,2024-04-14 08:28:50
353,481,405,smart_tv,2024-04-15 21:41:36,2024-04-15 23:00:36,88.76,2024-04-15 21:41:36
354,187,301,desktop,2024-11-15 11:31:20,2024-11-15 12:48:20,53.85,2024-11-15 11:31:20
355,205,309,smart_tv,2024-01-11 00:04:09,2024-01-11 01:07:09,56.25,2024-01-11 00:04:09
356,661,367,mobile,2024-06-03 08:16:45,2024-06-03 08:58:45,30.66,2024-06-03 08:16:45
357,879,232,tablet,2025-05-28 18:28:58,2025-05-28 18:44:58,9.2,2025-05-28 18:28:58
358,506,272,tablet,2025-01-04 23:34:02,2025-01-05 01:51:02,92.57,2025-01-04 23:34:02
359,986,370,smart_tv,2024-12-05 21:18:49,2024-12-05 21:51:49,31.13,2024-12-05 21:18:49
360,725,265,tablet,2025-02-17 05:45:57,2025-02-17 06:49:57,37.21,2025-02-17 05:45:57
361,874,129,mobile,2024-09-30 11:25:50,2024-09-30 12:48:50,66.94,2024-09-30 11:25:50
362,30,53,mobile,2025-02-24 14:09:03,2025-02-24 16:46:03,90.23,2025-02-24 14:09:03
363,295,143,desktop,2024-02-13 12:55:00,2024-02-13 14:20:00,47.49,2024-02-13 12:55:00
364,878,427,tablet,2025-01-17 00:26:05,2025-01-17 01:20:05,32.34,2025-01-17 00:26:05
365,990,214,desktop,2024-04-05 10:30:22,2024-04-05 10:43:22,12.04,2024-04-05 10:30:22
366,91,242,smart_tv,2024-06-01 00:16:35,2024-06-01 01:48:35,57.14,2024-06-01 00:16:35
367,992,87,mobile,2024-02-14 08:49:00,2024-02-14 09:43:00,30.68,2024-02-14 08:49:00
368,880,294,tablet,2024-12-24 13:59:37,2024-12-24 14:36:37,31.62,2024-12-24 13:59:37
369,289,214,desktop,2025-04-30 14:17:00,2025-04-30 15:39:00,75.93,2025-04-30 14:17:00
370,307,174,desktop,2025-01-23 15:59:00,2025-01-23 17:29:00,62.07,2025-01-23 15:59:00
371,615,544,desktop,2024-09-19 16:12:24,2024-09-19 16:22:24,13.33,2024-09-19 16:12:24
372,405,269,desktop,2024-05-12 16:50:57,2024-05-12 18:18:57,62.41,2024-05-12 16:50:57
373,964,269,mobile,2024-09-10 03:13:44,2024-09-10 04:08:44,39.01,2024-09-10 03:13:44
374,314,75,smart_tv,2024-01-22 09:09:07,2024-01-22 10:52:07,65.19,2024-01-22 09:09:07
375,983,408,smart_tv,2024-09-02 16:45:24,2024-09-02 17:50:24,73.03,2024-09-02 16:45:24
376,855,508,tablet,2024-01-30 19:01:48,2024-01-30 19:35:48,26.77,2024-01-30 19:01:48
377,337,387,smart_tv,2025-05-24 09:38:21,2025-05-24 11:36:21,72.84,2025-05-24 09:38:21
378,412,70,smart_tv,2025-07-18 06:31:05,2025-07-18 08:30:05,76.28,2025-07-18 06:31:05
379,293,531,mobile,2024-08-03 08:29:40,2024-08-03 09:01:40,26.23,2024-08-03 08:29:40
380,170,285,desktop,2024-10-13 06:54:43,2024-10-13 08:30:43,82.76,2024-10-13 06:54:43
381,117,540,smart_tv,2024-05-26 09:35:46,2024-05-26 10:28:46,40.46,2024-05-26 09:35:46
382,331,371,smart_tv,2024-05-21 04:05:08,2024-05-21 04:50:08,44.12,2024-05-21 04:05:08
383,392,18,smart_tv,2024-08-01 13:42:24,2024-08-01 15:38:24,95.08,2024-08-01 13:42:24
384,728,417,tablet,2024-10-05 10:24:19,2024-10-05 12:26:19,82.99,2024-10-05 10:24:19
385,574,569,mobile,2024-10-17 17:17:58,2024-10-17 17:58:58,51.25,2024-10-17 17:17:58
386,929,55,smart_tv,2024-10-12 15:17:15,2024-10-12 15:30:15,20.63,2024-10-12 15:17:15
387,791,406,desktop,2025-02-10 04:39:21,2025-02-10 05:24:21,42.86,2025-02-10 04:39:21
388,14,369,mobile,2025-01-24 09:00:52,2025-01-24 10:17:52,72.64,2025-01-24 09:00:52
389,2,532,desktop,2025-06-05 02:10:55,2025-06-05 03:11:55,80.26,2025-06-05 02:10:55
390,384,507,tablet,2025-03-13 16:11:26,2025-03-13 17:22:26,46.41,2025-03-13 16:11:26
391,854,534,tablet,2025-02-07 14:48:03,2025-02-07 16:03:03,51.72,2025-02-07 14:48:03
392,555,520,tablet,2024-04-14 00:28:11,2024-04-14 00:49:11,16.03,2024-04-14 00:28:11
393,621,260,desktop,2024-06-16 01:29:47,2024-06-16 01:46:47,10.62,2024-06-16 01:29:47
394,374,576,desktop,2024-12-31 06:43:49,2024-12-31 08:45:49,92.42,2024-12-31 06:43:49
395,195,568,desktop,2024-09-30 03:55:58,2024-09-30 05:19:58,94.38,2024-09-30 03:55:58
396,146,206,mobile,2025-04-03 19:21:42,2025-04-03 20:18:42,39.86,2025-04-03 19:21:42
397,192,592,mobile,2024-03-01 22:24:56,2024-03-01 23:17:56,53.0,2024-03-01 22:24:56
398,611,308,smart_tv,2025-08-04 19:49:33,2025-08-04 20:15:33,31.33,2025-08-04 19:49:33
399,221,72,smart_tv,2024-09-24 05:10:20,2024-09-24 06:38:20,72.13,2024-09-24 05:10:20
400,1,555,mobile,2024-09-19 06:03:46,2024-09-19 06:39:46,42.35,2024-09-19 06:03:46
401,75,453,desktop,2025-06-25 00:32:37,2025-06-25 01:09:37,54.41,2025-06-25 00:32:37
402,214,125,smart_tv,2024-09-21 04:24:54,2024-09-21 05:07:54,39.09,2024-09-21 04:24:54
403,762,465,tablet,2025-08-04 10:04:24,2025-08-04 10:14:24,13.33,2025-08-04 10:04:24
404,837,597,tablet,2025-01-04 21:12:58,2025-01-04 23:41:58,94.3,2025-01-04 21:12:58
405,616,7,tablet,2024-07-27 20:04:13,2024-07-27 22:16:13,80.98,2024-07-27 20:04:13
406,281,42,smart_tv,2025-04-11 14:47:52,2025-04-11 16:12:52,66.41,2025-04-11 14:47:52
407,264,110,tablet,2024-06-13 23:21:25,2024-06-14 00:56:25,85.59,2024-06-13 23:21:25
408,532,220,tablet,2024-12-29 06:07:17,2024-12-29 06:30:17,14.65,2024-12-29 06:07:17
409,552,167,smart_tv,2025-09-03 01:00:36,2025-09-03 01:39:36,41.49,2025-09-03 01:00:36
410,26,21,tablet,2025-09-14 02:03:32,2025-09-14 04:41:32,100.0,2025-09-14 02:03:32
411,277,593,desktop,2024-02-29 10:25:10,2024-02-29 11:42:10,91.67,2024-02-29 10:25:10
412,297,144,tablet,2024-10-28 10:47:28,2024-10-28 11:02:28,9.32,2024-10-28 10:47:28
413,579,97,mobile,2024-10-03 00:23:55,2024-10-03 01:15:55,74.29,2024-10-03 00:23:55
414,697,88,tablet,2024-03-29 09:35:43,2024-03-29 11:18:43,69.13,2024-03-29 09:35:43
415,305,77,mobile,2025-03-25 04:47:46,2025-03-25 05:52:46,73.86,2025-03-25 04:47:46
416,4,576,mobile,2024-10-13 04:49:29,2024-10-13 05:24:29,26.52,2024-10-13 04:49:29
417,470,545,mobile,2025-09-10 22:55:41,2025-09-10 23:41:41,52.87,2025-09-10 22:55:41
418,737,162,tablet,2025-06-19 02:49:25,2025-06-19 03:08:25,18.81,2025-06-19 02:49:25
419,386,445,smart_tv,2024-03-14 14:43:32,2024-03-14 15:22:32,30.47,2024-03-14 14:43:32
420,42,385,desktop,2024-08-18 14:29:08,2024-08-18 14:52:08,33.82,2024-08-18 14:29:08
421,546,95,mobile,2025-05-29 05:19:36,2025-05-29 06:30:36,56.35,2025-05-29 05:19:36
422,674,340,desktop,2025-02-03 11:14:45,2025-02-03 13:04:45,75.86,2025-02-03 11:14:45
423,438,353,smart_tv,2024-06-15 03:00:53,2024-06-15 03:49:53,67.12,2024-06-15 03:00:53
424,243,55,tablet,2025-03-24 08:58:49,2025-03-24 09:54:49,88.89,2025-03-24 08:58:49
425,501,465,mobile,2024-02-02 13:14:44,2024-02-02 14:12:44,77.33,2024-02-02 13:14:44
426,327,480,smart_tv,2024-10-27 01:03:36,2024-10-27 01:34:36,23.66,2024-10-27 01:03:36
427,296,558,desktop,2024-09-02 02:59:51,2024-09-02 04:43:51,72.73,2024-09-02 02:59:51
428,832,47,desktop,2024-02-14 07:24:06,2024-02-14 09:55:06,87.79,2024-02-14 07:24:06
429,561,421,smart_tv,2025-07-18 22:58:34,2025-07-18 23:49:34,34.0,2025-07-18 22:58:34
430,700,167,desktop,2024-11-27 08:45:55,2024-11-27 09:04:55,20.21,2024-11-27 08:45:55
431,777,248,desktop,2025-02-15 09:11:22,2025-02-15 10:20:22,66.35,2025-02-15 09:11:22
432,993,424,smart_tv,2025-05-16 18:22:27,2025-05-16 18:35:27,9.63,2025-05-16 18:22:27
433,958,30,mobile,2025-03-06 01:12:04,2025-03-06 02:14:04,98.41,2025-03-06 01:12:04
434,976,563,tablet,2025-09-15 16:26:22,2025-09-15 18:02:22,88.07,2025-09-15 16:26:22
435,61,245,desktop,2024-04-15 18:08:22,2024-04-15 20:36:22,84.57,2024-04-15 18:08:22
436,960,542,desktop,2025-07-07 21:50:48,2025-07-07 22:41:48,45.13,2025-07-07 21:50:48
437,223,260,tablet,2024-06-28 02:11:50,2024-06-28 04:17:50,78.75,2024-06-28 02:11:50
438,422,317,tablet,2025-05-31 16:54:17,2025-05-31 18:42:17,64.67,2025-05-31 16:54:17
439,364,226,mobile,2025-01-05 03:15:26,2025-01-05 03:53:26,42.7,2025-01-05 03:15:26
440,193,553,tablet,2025-04-18 21:22:24,2025-04-18 23:17:24,76.67,2025-04-18 21:22:24
441,615,113,mobile,2024-03-06 08:23:26,2024-03-06 09:30:26,90.54,2024-03-06 08:23:26
442,981,424,tablet,2025-01-27 22:55:34,2025-01-27 23:36:34,30.37,2025-01-27 22:55:34
443,456,240,tablet,2024-03-18 01:07:34,2024-03-18 03:31:34,91.72,2024-03-18 01:07:34
444,315,551,smart_tv,2024-03-27 01:18:41,2024-03-27 02:14:41,54.9,2024-03-27 01:18:41
445,793,263,desktop,2024-02-16 10:54:27,2024-02-16 13:21:27,89.09,2024-02-16 10:54:27
446,364,317,smart_tv,2025-03-12 08:33:39,2025-03-12 09:25:39,31.14,2025-03-12 08:33:39
447,57,545,smart_tv,2024-06-21 15:39:45,2024-06-21 17:04:45,97.7,2024-06-21 15:39:45
448,53,127,desktop,2025-08-23 12:44:31,2025-08-23 13:09:31,19.08,2025-08-23 12:44:31
449,72,146,tablet,2024-07-30 01:51:41,2024-07-30 03:00:41,78.41,2024-07-30 01:51:41
450,814,154,tablet,2025-02-25 07:23:07,2025-02-25 08:29:07,37.93,2025-02-25 07:23:07
451,328,366,desktop,2024-03-03 16:25:57,2024-03-03 16:37:57,16.44,2024-03-03 16:25:57
452,405,419,smart_tv,2025-07-30 18:16:17,2025-07-30 19:51:17,93.14,2025-07-30 18:16:17
453,66,237,mobile,2024-01-13 01:49:34,2024-01-13 02:41:34,74.29,2024-01-13 01:49:34
454,980,572,tablet,2024-07-29 21:08:46,2024-07-29 22:12:46,42.67,2024-07-29 21:08:46
455,682,22,desktop,2024-06-01 13:36:53,2024-06-01 15:37:53,83.45,2024-06-01 13:36:53
456,952,165,tablet,2025-04-16 11:03:03,2025-04-16 11:42:03,43.82,2025-04-16 11:03:03
457,520,166,desktop,2024-02-11 01:17:25,2024-02-11 02:26:25,63.3,2024-02-11 01:17:25
458,821,74,smart_tv,2024-10-31 05:43:01,2024-10-31 06:27:01,35.2,2024-10-31 05:43:01
459,31,218,smart_tv,2024-03-26 02:31:53,2024-03-26 03:26:53,49.55,2024-03-26 02:31:53
460,281,381,smart_tv,2024-04-12 00:51:23,2024-04-12 01:13:23,20.18,2024-04-12 00:51:23
461,335,244,mobile,2025-05-20 01:48:58,2025-05-20 03:13:58,57.05,2025-05-20 01:48:58
462,175,312,tablet,2025-08-11 06:53:46,2025-08-11 07:48:46,47.41,2025-08-11 06:53:46
463,812,204,mobile,2024-10-01 19:41:39,2024-10-01 22:00:39,86.88,2024-10-01 19:41:39
464,534,48,smart_tv,2025-01-05 14:47:22,2025-01-05 16:19:22,74.19,2025-01-05 14:47:22
465,237,132,tablet,2024-08-27 04:36:39,2024-08-27 05:04:39,35.9,2024-08-27 04:36:39
466,387,368,smart_tv,2024-12-18 12:41:04,2024-12-18 14:43:04,82.43,2024-12-18 12:41:04
467,756,527,tablet,2024-06-25 06:22:30,2024-06-25 09:15:30,96.11,2024-06-25 06:22:30
468,17,25,tablet,2024-05-10 01:23:23,2024-05-10 03:44:23,100.0,2024-05-10 01:23:23
469,829,64,desktop,2024-01-27 03:55:19,2024-01-27 04:57:19,43.97,2024-01-27 03:55:19
470,201,164,smart_tv,2024-05-22 00:41:45,2024-05-22 01:43:45,67.39,2024-05-22 00:41:45
471,572,16,smart_tv,2024-04-18 07:13:49,2024-04-18 09:04:49,93.28,2024-04-18 07:13:49
472,682,521,desktop,2025-04-05 07:01:41,2025-04-05 08:42:41,96.19,2025-04-05 07:01:41
473,277,196,mobile,2024-09-27 10:24:29,2024-09-27 11:25:29,67.78,2024-09-27 10:24:29
474,74,292,mobile,2024-08-29 04:34:16,2024-08-29 05:59:16,91.4,2024-08-29 04:34:16
475,123,78,smart_tv,2024-07-21 20:31:02,2024-07-21 20:41:02,9.35,2024-07-21 20:31:02
476,46,37,desktop,2025-05-13 05:05:45,2025-05-13 06:14:45,58.47,2025-05-13 05:05:45
477,245,418,tablet,2025-06-05 00:04:40,2025-06-05 00:51:40,42.73,2025-06-05 00:04:40
478,214,213,tablet,2024-08-03 14:11:47,2024-08-03 14:42:47,47.69,2024-08-03 14:11:47
479,119,511,mobile,2024-02-19 21:04:36,2024-02-19 22:22:36,98.73,2024-02-19 21:04:36
480,571,528,mobile,2025-03-02 03:36:17,2025-03-02 04:53:17,50.66,2025-03-02 03:36:17
481,266,489,tablet,2025-05-16 20:37:24,2025-05-16 21:35:24,42.96,2025-05-16 20:37:24
482,133,563,desktop,2025-05-29 05:46:29,2025-05-29 06:24:29,34.86,2025-05-29 05:46:29
483,121,39,tablet,2025-09-16 02:01:20,2025-09-16 02:53:20,46.43,2025-09-16 02:01:20
484,810,264,mobile,2025-02-22 19:24:52,2025-02-22 20:37:52,62.93,2025-02-22 19:24:52
485,735,559,tablet,2025-01-05 19:48:07,2025-01-05 20:39:07,58.62,2025-01-05 19:48:07
486,289,310,desktop,2025-05-02 13:29:26,2025-05-02 13:59:26,22.56,2025-05-02 13:29:26
487,764,161,smart_tv,2025-07-04 11:27:21,2025-07-04 11:43:21,11.35,2025-07-04 11:27:21
488,535,197,mobile,2025-04-09 00:35:37,2025-04-09 02:05:37,91.84,2025-04-09 00:35:37
489,172,576,desktop,2024-02-17 02:55:11,2024-02-17 04:19:11,63.64,2024-02-17 02:55:11
490,244,278,smart_tv,2024-04-12 06:38:36,2024-04-12 07:25:36,78.33,2024-04-12 06:38:36
491,353,241,tablet,2025-03-07 15:02:56,2025-03-07 16:16:56,45.4,2025-03-07 15:02:56
492,422,306,tablet,2024-08-29 11:06:02,2024-08-29 12:39:02,76.86,2024-08-29 11:06:02
493,852,468,tablet,2025-06-13 14:15:36,2025-06-13 15:21:36,57.39,2025-06-13 14:15:36
494,51,370,desktop,2024-03-07 01:34:02,2024-03-07 01:53:02,17.92,2024-03-07 01:34:02
495,243,230,desktop,2025-07-25 11:13:31,2025-07-25 12:36:31,71.55,2025-07-25 11:13:31
496,95,476,mobile,2025-05-15 13:03:55,2025-05-15 13:57:55,30.0,2025-05-15 13:03:55
497,827,361,desktop,2025-08-14 22:08:32,2025-08-14 22:48:32,62.5,2025-08-14 22:08:32
498,550,597,desktop,2025-08-15 23:56:40,2025-08-16 00:59:40,39.87,2025-08-15 23:56:40
499,513,132,smart_tv,2024-03-24 21:35:04,2024-03-24 22:21:04,58.97,2024-03-24 21:35:04
500,719,185,mobile,2024-01-14 11:00:41,2024-01-14 12:35:41,95.96,2024-01-14 11:00:41
501,247,78,smart_tv,2025-01-10 10:30:41,2025-01-10 10:58:41,26.17,2025-01-10 10:30:41
502,973,303,desktop,2024-05-19 06:23:39,2024-05-19 07:12:39,41.53,2024-05-19 06:23:39
503,396,418,tablet,2024-02-27 15:05:58,2024-02-27 15:46:58,37.27,2024-02-27 15:05:58
504,390,306,desktop,2025-01-29 14:17:21,2025-01-29 14:56:21,32.23,2025-01-29 14:17:21
505,33,462,desktop,2025-09-07 14:29:47,2025-09-07 15:03:47,27.2,2025-09-07 14:29:47
506,285,156,mobile,2024-09-17 07:10:38,2024-09-17 08:14:38,81.01,2024-09-17 07:10:38
507,138,549,desktop,2025-03-02 09:16:03,2025-03-02 09:50:03,55.74,2025-03-02 09:16:03
508,732,191,smart_tv,2025-04-18 02:31:32,2025-04-18 04:05:32,90.38,2025-04-18 02:31:32
509,135,341,tablet,2025-01-26 11:37:17,2025-01-26 12:38:17,89.71,2025-01-26 11:37:17
510,605,328,smart_tv,2025-01-29 08:08:11,2025-01-29 08:59:11,39.84,2025-01-29 08:08:11
511,719,592,tablet,2024-02-16 13:51:20,2024-02-16 15:04:20,73.0,2024-02-16 13:51:20
512,704,144,desktop,2024-09-06 01:58:45,2024-09-06 03:26:45,54.66,2024-09-06 01:58:45
513,657,446,desktop,2024-02-14 21:37:52,2024-02-14 22:49:52,82.76,2024-02-14 21:37:52
514,366,151,desktop,2024-09-16 10:21:51,2024-09-16 11:14:51,30.29,2024-09-16 10:21:51
515,683,125,smart_tv,2024-10-06 13:17:08,2024-10-06 14:47:08,81.82,2024-10-06 13:17:08
516,444,129,tablet,2024-02-25 10:51:01,2024-02-25 12:11:01,64.52,2024-02-25 10:51:01
517,646,459,smart_tv,2024-12-25 01:10:37,2024-12-25 01:55:37,28.3,2024-12-25 01:10:37
518,689,139,tablet,2025-03-20 00:43:26,2025-03-20 00:59:26,11.94,2025-03-20 00:43:26
519,866,274,desktop,2024-05-28 22:48:22,2024-05-28 23:11:22,14.2,2024-05-28 22:48:22
520,621,2,tablet,2024-08-26 19:46:47,2024-08-26 20:43:47,91.94,2024-08-26 19:46:47
