payment_id,user_id,subscription_id,amount,payment_date,method,status,created_at
327,343,343,100000,2025-05-04 14:09:18,gopay,failed,2025-05-04 14:09:18
328,608,608,50000,2024-08-10 07:49:57,credit_card,pending,2024-08-10 07:49:57
329,96,96,100000,2024-07-08 01:32:21,gopay,failed,2024-07-08 01:32:21
330,968,968,100000,2025-01-08 16:31:10,credit_card,failed,2025-01-08 16:31:10
331,53,53,150000,2024-09-20 21:25:26,dana,failed,2024-09-20 21:25:26
332,593,593,50000,2024-11-25 05:32:37,bank_transfer,completed,2024-11-25 05:32:37
333,211,211,50000,2025-02-18 07:18:17,bank_transfer,pending,2025-02-18 07:18:17
334,101,101,150000,2024-06-07 03:31:51,dana,pending,2024-06-07 03:31:51
335,877,877,100000,2024-02-17 00:00:37,dana,failed,2024-02-17 00:00:37
336,704,704,100000,2024-07-22 23:11:28,credit_card,completed,2024-07-22 23:11:28
337,97,97,100000,2024-11-16 08:58:56,gopay,failed,2024-11-16 08:58:56
338,327,327,150000,2024-10-10 09:11:47,gopay,failed,2024-10-10 09:11:47
339,286,286,150000,2024-11-01 23:49:02,gopay,completed,2024-11-01 23:49:02
340,585,585,50000,2025-03-27 02:04:38,bank_transfer,failed,2025-03-27 02:04:38
341,936,936,50000,2024-05-21 22:52:20,credit_card,pending,2024-05-21 22:52:20
342,815,815,100000,2024-09-16 00:49:35,credit_card,completed,2024-09-16 00:49:35
343,155,155,100000,2025-01-25 01:56:12,bank_transfer,completed,2025-01-25 01:56:12
344,460,460,150000,2024-06-08 00:01:35,dana,pending,2024-06-08 00:01:35
345,104,104,150000,2025-05-13 16:21:14,bank_transfer,failed,2025-05-13 16:21:14
346,888,888,100000,2024-12-28 17:36:43,gopay,pending,2024-12-28 17:36:43
347,557,557,150000,2024-06-26 12:32:56,bank_transfer,completed,2024-06-26 12:32:56
348,850,850,150000,2024-07-05 09:03:25,bank_transfer,failed,2024-07-05 09:03:25
349,153,153,100000,2024-08-30 08:51:17,credit_card,completed,2024-08-30 08:51:17
350,361,361,100000,2025-02-18 06:48:26,bank_transfer,completed,2025-02-18 06:48:26
351,883,883,100000,2024-02-03 02:16:34,credit_card,completed,2024-02-03 02:16:34
352,633,633,150000,2025-04-07 16:18:15,bank_transfer,pending,2025-04-07 16:18:15
353,726,726,100000,2025-06-30 11:01:31,gopay,completed,2025-06-30 11:01:31
354,843,843,100000,2025-03-18 02:22:13,dana,failed,2025-03-18 02:22:13
355,564,564,150000,2025-07-14 05:04:15,credit_card,pending,2025-07-14 05:04:15
356,922,922,150000,2025-03-16 08:04:37,credit_card,pending,2025-03-16 08:04:37
357,685,685,150000,2024-05-27 23:26:14,credit_card,pending,2024-05-27 23:26:14
358,15,15,100000,2024-09-08 23:16:07,bank_transfer,pending,2024-09-08 23:16:07
359,635,635,100000,2025-07-06 01:13:15,credit_card,pending,2025-07-06 01:13:15
360,960,960,50000,2024-01-06 19:28:54,dana,completed,2024-01-06 19:28:54
361,667,667,150000,2024-10-02 07:57:25,bank_transfer,failed,2024-10-02 07:57:25
362,811,811,150000,2025-06-15 09:26:59,credit_card,failed,2025-06-15 09:26:59
363,875,875,50000,2024-02-04 12:52:18,bank_transfer,completed,2024-02-04 12:52:18
364,886,886,50000,2025-07-02 20:19:33,gopay,failed,2025-07-02 20:19:33
365,4,4,50000,2025-05-16 02:01:22,gopay,pending,2025-05-16 02:01:22
366,957,957,100000,2024-02-13 07:30:43,dana,failed,2024-02-13 07:30:43
367,289,289,150000,2024-11-03 01:50:42,bank_transfer,pending,2024-11-03 01:50:42
368,287,287,150000,2024-02-05 16:27:29,credit_card,pending,2024-02-05 16:27:29
369,522,522,150000,2024-03-10 19:00:35,gopay,completed,2024-03-10 19:00:35
370,794,794,50000,2025-07-25 18:11:04,dana,failed,2025-07-25 18:11:04
371,953,953,100000,2025-05-04 02:23:41,gopay,pending,2025-05-04 02:23:41
372,439,439,100000,2025-02-21 23:09:46,dana,failed,2025-02-21 23:09:46
373,429,429,150000,2024-03-11 19:07:06,gopay,completed,2024-03-11 19:07:06
374,261,261,150000,2025-07-15 07:26:49,bank_transfer,failed,2025-07-15 07:26:49
375,265,265,150000,2024-07-09 00:42:34,bank_transfer,failed,2024-07-09 00:42:34
376,841,841,50000,2024-11-21 06:39:29,dana,pending,2024-11-21 06:39:29
377,513,513,150000,2024-09-09 23:00:35,bank_transfer,pending,2024-09-09 23:00:35
378,522,522,150000,2024-05-02 21:10:22,dana,pending,2024-05-02 21:10:22
379,92,92,100000,2025-05-21 11:25:26,gopay,completed,2025-05-21 11:25:26
380,403,403,50000,2024-06-29 16:17:52,dana,completed,2024-06-29 16:17:52
381,93,93,100000,2024-01-10 07:20:18,bank_transfer,failed,2024-01-10 07:20:18
382,387,387,50000,2024-05-10 16:45:44,dana,pending,2024-05-10 16:45:44
383,408,408,100000,2024-12-25 00:40:47,credit_card,failed,2024-12-25 00:40:47
384,840,840,100000,2024-11-21 23:53:14,dana,completed,2024-11-21 23:53:14
385,354,354,50000,2024-09-21 10:23:48,dana,failed,2024-09-21 10:23:48
386,185,185,150000,2025-07-06 10:23:04,bank_transfer,pending,2025-07-06 10:23:04
387,472,472,100000,2025-05-21 09:51:39,bank_transfer,failed,2025-05-21 09:51:39
388,906,906,100000,2025-09-05 08:35:33,gopay,failed,2025-09-05 08:35:33
389,820,820,150000,2025-06-04 23:24:27,dana,failed,2025-06-04 23:24:27
390,430,430,100000,2024-11-10 19:27:05,bank_transfer,failed,2024-11-10 19:27:05
391,785,785,150000,2024-08-02 20:44:19,bank_transfer,completed,2024-08-02 20:44:19
392,270,270,150000,2025-07-10 18:34:12,dana,pending,2025-07-10 18:34:12
393,947,947,150000,2024-10-17 21:17:43,dana,pending,2024-10-17 21:17:43
394,55,55,150000,2024-09-30 17:36:23,bank_transfer,completed,2024-09-30 17:36:23
395,625,625,100000,2025-04-24 10:21:12,dana,completed,2025-04-24 10:21:12
396,563,563,150000,2024-04-30 09:56:59,dana,failed,2024-04-30 09:56:59
397,473,473,50000,2024-11-15 08:04:30,dana,pending,2024-11-15 08:04:30
398,970,970,50000,2025-02-19 14:26:26,bank_transfer,failed,2025-02-19 14:26:26
399,61,61,150000,2025-05-08 20:40:46,gopay,pending,2025-05-08 20:40:46
400,220,220,50000,2024-06-22 02:49:07,gopay,failed,2024-06-22 02:49:07
401,986,986,100000,2024-04-12 01:41:32,credit_card,pending,2024-04-12 01:41:32
402,606,606,100000,2025-04-09 10:21:58,dana,failed,2025-04-09 10:21:58
403,511,511,100000,2024-09-11 04:28:54,credit_card,pending,2024-09-11 04:28:54
404,492,492,100000,2025-01-24 20:00:19,dana,failed,2025-01-24 20:00:19
405,413,413,100000,2024-01-21 01:13:44,bank_transfer,completed,2024-01-21 01:13:44
406,644,644,50000,2024-11-11 18:45:33,dana,completed,2024-11-11 18:45:33
407,244,244,50000,2024-05-27 15:34:38,dana,completed,2024-05-27 15:34:38
408,337,337,100000,2025-05-17 18:50:57,credit_card,completed,2025-05-17 18:50:57
409,196,196,50000,2024-05-04 19:23:34,credit_card,failed,2024-05-04 19:23:34
410,448,448,150000,2024-06-25 11:29:10,credit_card,pending,2024-06-25 11:29:10
411,143,143,100000,2024-07-08 21:55:37,credit_card,completed,2024-07-08 21:55:37
412,640,640,150000,2024-01-03 19:22:30,dana,completed,2024-01-03 19:22:30
413,370,370,100000,2024-07-11 17:24:29,bank_transfer,failed,2024-07-11 17:24:29
414,748,748,150000,2025-06-07 06:38:03,credit_card,pending,2025-06-07 06:38:03
415,317,317,50000,2025-07-07 05:17:18,gopay,failed,2025-07-07 05:17:18
416,635,635,100000,2024-08-29 22:35:24,bank_transfer,completed,2024-08-29 22:35:24
417,733,733,100000,2025-02-04 10:13:57,gopay,failed,2025-02-04 10:13:57
418,159,159,100000,2025-02-18 09:40:09,gopay,failed,2025-02-18 09:40:09
419,169,169,50000,2024-05-17 07:45:09,bank_transfer,completed,2024-05-17 07:45:09
420,516,516,50000,2024-08-06 21:49:04,credit_card,failed,2024-08-06 21:49:04
421,634,634,100000,2025-05-20 01:10:37,credit_card,pending,2025-05-20 01:10:37
422,169,169,50000,2025-02-11 01:32:13,credit_card,completed,2025-02-11 01:32:13
423,308,308,150000,2024-06-14 18:01:37,bank_transfer,pending,2024-06-14 18:01:37
424,458,458,150000,2024-05-21 06:46:19,dana,pending,2024-05-21 06:46:19
425,474,474,50000,2024-11-24 15:05:02,bank_transfer,pending,2024-11-24 15:05:02
426,614,614,100000,2024-01-01 00:39:58,bank_transfer,pending,2024-01-01 00:39:58
427,443,443,50000,2024-10-24 02:54:36,credit_card,pending,2024-10-24 02:54:36
428,949,949,150000,2024-07-22 23:22:12,bank_transfer,pending,2024-07-22 23:22:12
429,95,95,100000,2025-05-05 02:05:06,gopay,failed,2025-05-05 02:05:06
430,719,719,150000,2024-12-31 13:34:25,bank_transfer,failed,2024-12-31 13:34:25
431,987,987,50000,2025-09-17 20:14:05,gopay,pending,2025-09-17 20:14:05
432,512,512,100000,2025-05-21 23:55:43,bank_transfer,pending,2025-05-21 23:55:43
433,586,586,50000,2024-08-26 16:05:30,dana,pending,2024-08-26 16:05:30
434,746,746,50000,2024-03-23 16:43:52,credit_card,completed,2024-03-23 16:43:52
435,767,767,50000,2025-01-27 12:34:03,credit_card,pending,2025-01-27 12:34:03
436,487,487,100000,2025-01-25 03:55:38,dana,failed,2025-01-25 03:55:38
437,133,133,50000,2024-04-05 18:37:33,bank_transfer,pending,2024-04-05 18:37:33
438,924,924,100000,2025-07-09 20:06:13,credit_card,completed,2025-07-09 20:06:13
439,836,836,50000,2025-04-05 18:01:54,bank_transfer,completed,2025-04-05 18:01:54
440,204,204,150000,2024-05-11 23:32:47,credit_card,pending,2024-05-11 23:32:47
441,348,348,50000,2025-03-25 22:40:44,credit_card,completed,2025-03-25 22:40:44
442,123,123,100000,2024-09-12 23:17:13,gopay,pending,2024-09-12 23:17:13
443,583,583,150000,2024-06-09 10:59:54,credit_card,failed,2024-06-09 10:59:54
444,389,389,150000,2024-03-06 01:21:17,gopay,completed,2024-03-06 01:21:17
445,456,456,50000,2024-10-10 04:49:46,gopay,completed,2024-10-10 04:49:46
446,294,294,150000,2025-03-26 01:26:24,credit_card,completed,2025-03-26 01:26:24
447,383,383,50000,2024-06-27 04:42:41,dana,completed,2024-06-27 04:42:41
448,681,681,100000,2024-01-06 14:15:39,credit_card,failed,2024-01-06 14:15:39
449,383,383,50000,2024-05-21 00:43:23,dana,failed,2024-05-21 00:43:23
450,402,402,50000,2025-03-03 17:57:57,bank_transfer,pending,2025-03-03 17:57:57
451,18,18,100000,2025-04-07 04:41:04,dana,failed,2025-04-07 04:41:04
452,703,703,50000,2025-04-16 00:29:16,credit_card,completed,2025-04-16 00:29:16
453,210,210,150000,2024-03-22 19:45:40,bank_transfer,completed,2024-03-22 19:45:40
454,7,7,50000,2025-03-20 23:36:20,gopay,failed,2025-03-20 23:36:20
455,885,885,150000,2025-02-20 21:48:58,gopay,failed,2025-02-20 21:48:58
456,265,265,150000,2024-06-11 11:21:59,credit_card,completed,2024-06-11 11:21:59
457,880,880,100000,2024-04-18 09:47:38,gopay,completed,2024-04-18 09:47:38
458,670,670,150000,2024-01-22 17:40:18,gopay,pending,2024-01-22 17:40:18
459,588,588,150000,2024-04-08 02:47:39,credit_card,failed,2024-04-08 02:47:39
460,709,709,150000,2024-11-22 17:41:49,bank_transfer,pending,2024-11-22 17:41:49
461,66,66,100000,2025-05-01 14:31:04,credit_card,completed,2025-05-01 14:31:04
462,820,820,150000,2025-05-03 21:23:27,gopay,completed,2025-05-03 21:23:27
463,730,730,150000,2024-02-09 12:08:18,gopay,pending,2024-02-09 12:08:18
464,279,279,100000,2024-07-14 18:19:49,dana,completed,2024-07-14 18:19:49
465,615,615,150000,2025-08-14 05:04:22,credit_card,pending,2025-08-14 05:04:22
466,735,735,50000,2024-03-11 21:55:19,dana,completed,2024-03-11 21:55:19
467,877,877,100000,2024-04-15 20:41:36,gopay,completed,2024-04-15 20:41:36
468,717,717,150000,2024-11-16 05:47:15,credit_card,failed,2024-11-16 05:47:15
469,543,543,150000,2024-04-04 04:16:07,dana,completed,2024-04-04 04:16:07
470,782,782,150000,2025-03-03 12:53:15,dana,failed,2025-03-03 12:53:15
471,813,813,150000,2025-01-23 11:49:25,bank_transfer,pending,2025-01-23 11:49:25
472,286,286,150000,2024-05-25 19:54:56,credit_card,failed,2024-05-25 19:54:56
473,450,450,150000,2025-01-30 22:41:16,gopay,failed,2025-01-30 22:41:16
474,563,563,150000,2024-02-20 18:28:37,credit_card,failed,2024-02-20 18:28:37
475,966,966,50000,2025-05-04 18:20:29,credit_card,failed,2025-05-04 18:20:29
476,498,498,150000,2024-12-18 06:15:12,bank_transfer,completed,2024-12-18 06:15:12
477,669,669,50000,2024-07-29 16:17:27,dana,failed,2024-07-29 16:17:27
478,127,127,100000,2025-09-13 21:58:10,gopay,pending,2025-09-13 21:58:10
479,935,935,100000,2024-02-13 10:12:21,dana,pending,2024-02-13 10:12:21
480,887,887,150000,2024-12-02 17:43:36,credit_card,failed,2024-12-02 17:43:36
481,241,241,150000,2025-04-30 16:39:26,dana,failed,2025-04-30 16:39:26
482,395,395,150000,2025-09-11 18:45:02,dana,failed,2025-09-11 18:45:02
483,186,186,150000,2025-08-04 16:34:21,dana,completed,2025-08-04 16:34:21
484,510,510,100000,2024-04-24 16:10:26,dana,failed,2024-04-24 16:10:26
485,462,462,150000,2024-03-27 04:38:09,dana,completed,2024-03-27 04:38:09
486,426,426,50000,2024-01-31 01:59:44,dana,completed,2024-01-31 01:59:44
487,319,319,50000,2024-08-07 18:03:19,gopay,pending,2024-08-07 18:03:19
488,908,908,50000,2024-09-13 12:30:38,gopay,pending,2024-09-13 12:30:38
489,329,329,50000,2024-09-13 21:37:11,dana,failed,2024-09-13 21:37:11
490,110,110,50000,2025-01-07 15:35:56,bank_transfer,failed,2025-01-07 15:35:56
491,394,394,100000,2025-02-04 19:38:29,gopay,failed,2025-02-04 19:38:29
492,914,914,150000,2025-06-01 10:18:26,gopay,failed,2025-06-01 10:18:26
493,503,503,50000,2025-04-20 02:13:16,dana,completed,2025-04-20 02:13:16
494,521,521,50000,2024-06-18 01:48:17,dana,failed,2024-06-18 01:48:17
495,976,976,100000,2024-02-15 05:40:02,gopay,pending,2024-02-15 05:40:02
496,113,113,100000,2024-06-19 12:23:09,dana,pending,2024-06-19 12:23:09
497,440,440,100000,2025-03-13 02:39:26,gopay,failed,2025-03-13 02:39:26
498,394,394,100000,2024-05-13 14:48:36,dana,failed,2024-05-13 14:48:36
499,292,292,100000,2024-11-16 12:04:13,credit_card,failed,2024-11-16 12:04:13
500,687,687,150000,2025-07-12 11:22:21,bank_transfer,failed,2025-07-12 11:22:21
501,855,855,150000,2025-02-11 21:48:57,bank_transfer,completed,2025-02-11 21:48:57
502,801,801,150000,2025-04-05 17:19:58,bank_transfer,completed,2025-04-05 17:19:58
503,182,182,150000,2024-07-11 12:44:10,dana,pending,2024-07-11 12:44:10
504,696,696,50000,2024-07-25 03:52:24,dana,completed,2024-07-25 03:52:24
505,23,23,100000,2025-08-06 11:59:03,credit_card,failed,2025-08-06 11:59:03
506,726,726,100000,2025-06-07 00:24:29,credit_card,failed,2025-06-07 00:24:29
507,993,993,150000,2024-07-11 22:23:35,bank_transfer,pending,2024-07-11 22:23:35
508,684,684,100000,2025-08-03 18:16:53,credit_card,pending,2025-08-03 18:16:53
509,331,331,50000,2024-08-28 17:21:02,dana,completed,2024-08-28 17:21:02
510,558,558,50000,2024-09-04 01:33:17,gopay,completed,2024-09-04 01:33:17
511,201,201,50000,2024-07-06 15:37:04,dana,completed,2024-07-06 15:37:04
512,358,358,100000,2025-02-18 19:28:17,gopay,failed,2025-02-18 19:28:17
513,496,496,50000,2025-08-29 04:04:21,credit_card,failed,2025-08-29 04:04:21
514,698,698,150000,2025-06-07 11:26:37,dana,pending,2025-06-07 11:26:37
515,695,695,50000,2024-11-04 23:44:37,bank_transfer,failed,2024-11-04 23:44:37
516,451,451,150000,2025-02-15 14:06:33,dana,completed,2025-02-15 14:06:33
517,541,541,100000,2024-01-03 13:58:23,gopay,completed,2024-01-03 13:58:23
518,143,143,100000,2025-06-09 21:17:40,bank_transfer,completed,2025-06-09 21:17:40
519,881,881,150000,2024-05-21 02:43:37,credit_card,failed,2024-05-21 02:43:37
520,283,283,50000,2024-12-27 00:51:07,credit_card,failed,2024-12-27 00:51:07
521,63,63,100000,2025-03-24 15:10:51,credit_card,failed,2025-03-24 15:10:51
522,919,919,50000,2025-06-18 22:09:01,credit_card,failed,2025-06-18 22:09:01
523,232,232,100000,2024-02-19 13:21:22,dana,completed,2024-02-19 13:21:22
524,298,298,50000,2024-03-12 03:40:15,credit_card,pending,2024-03-12 03:40:15
525,175,175,150000,2024-10-26 02:30:52,credit_card,failed,2024-10-26 02:30:52
526,7,7,50000,2024-09-02 23:46:26,dana,pending,2024-09-02 23:46:26
527,483,483,50000,2024-12-30 02:01:18,credit_card,completed,2024-12-30 02:01:18
528,523,523,150000,2025-09-04 17:21:37,dana,pending,2025-09-04 17:21:37
529,615,615,150000,2024-05-11 00:46:45,credit_card,completed,2024-05-11 00:46:45
530,164,164,100000,2024-01-27 17:17:14,credit_card,completed,2024-01-27 17:17:14
531,870,870,50000,2025-05-09 10:59:55,credit_card,failed,2025-05-09 10:59:55
532,479,479,50000,2025-05-09 22:57:44,bank_transfer,completed,2025-05-09 22:57:44
533,820,820,150000,2024-04-22 16:01:15,dana,completed,2024-04-22 16:01:15
534,101,101,150000,2025-08-17 13:24:33,bank_transfer,completed,2025-08-17 13:24:33
535,432,432,100000,2025-04-25 05:41:16,credit_card,pending,2025-04-25 05:41:16
536,507,507,150000,2024-12-17 13:45:07,dana,failed,2024-12-17 13:45:07
537,712,712,50000,2024-10-31 23:12:04,gopay,pending,2024-10-31 23:12:04
538,924,924,100000,2024-04-29 17:23:21,gopay,failed,2024-04-29 17:23:21
539,807,807,150000,2025-08-08 13:40:46,credit_card,completed,2025-08-08 13:40:46
540,907,907,100000,2025-09-17 09:03:04,credit_card,completed,2025-09-17 09:03:04
541,685,685,150000,2025-08-23 17:53:30,credit_card,completed,2025-08-23 17:53:30
542,8,8,100000,2025-06-20 00:58:28,credit_card,pending,2025-06-20 00:58:28
543,716,716,50000,2024-11-29 00:11:42,bank_transfer,pending,2024-11-29 00:11:42
544,936,936,50000,2024-08-19 21:58:10,dana,failed,2024-08-19 21:58:10
545,361,361,100000,2025-07-01 12:30:13,dana,failed,2025-07-01 12:30:13
546,963,963,100000,2024-10-07 08:00:51,dana,completed,2024-10-07 08:00:51
547,679,679,50000,2025-04-08 18:50:18,gopay,completed,2025-04-08 18:50:18
548,95,95,100000,2025-05-07 04:19:17,dana,failed,2025-05-07 04:19:17
549,54,54,100000,2024-04-08 20:05:10,bank_transfer,pending,2024-04-08 20:05:10
550,964,964,50000,2025-04-16 12:37:30,credit_card,completed,2025-04-16 12:37:30
551,369,369,100000,2024-07-20 11:28:22,credit_card,completed,2024-07-20 11:28:22
552,31,31,100000,2025-08-28 03:03:15,gopay,completed,2025-08-28 03:03:15
553,944,944,100000,2025-05-26 23:25:50,bank_transfer,failed,2025-05-26 23:25:50
554,656,656,150000,2024-03-22 08:17:16,dana,completed,2024-03-22 08:17:16
555,911,911,150000,2025-07-05 16:54:03,bank_transfer,failed,2025-07-05 16:54:03
556,683,683,50000,2024-10-21 23:41:14,gopay,failed,2024-10-21 23:41:14
557,842,842,50000,2025-02-02 18:32:13,bank_transfer,failed,2025-02-02 18:32:13
558,756,756,50000,2025-09-09 09:13:53,bank_transfer,completed,2025-09-09 09:13:53
559,999,999,150000,2024-08-16 22:05:17,gopay,completed,2024-08-16 22:05:17
560,840,840,100000,2024-06-26 02:47:24,dana,pending,2024-06-26 02:47:24
561,928,928,50000,2025-08-26 01:14:40,bank_transfer,failed,2025-08-26 01:14:40
562,215,215,150000,2025-08-05 23:55:46,credit_card,pending,2025-08-05 23:55:46
563,500,500,50000,2025-08-31 06:28:45,gopay,pending,2025-08-31 06:28:45
564,623,623,150000,2025-06-28 13:34:53,credit_card,completed,2025-06-28 13:34:53
565,51,51,50000,2024-06-20 16:30:30,dana,failed,2024-06-20 16:30:30
566,902,902,100000,2024-04-25 03:44:59,dana,completed,2024-04-25 03:44:59
567,546,546,50000,2024-07-10 15:31:22,dana,completed,2024-07-10 15:31:22
568,520,520,150000,2024-10-21 15:20:34,credit_card,failed,2024-10-21 15:20:34
569,665,665,50000,2025-08-15 03:23:34,bank_transfer,completed,2025-08-15 03:23:34
570,781,781,50000,2025-04-30 19:05:57,bank_transfer,completed,2025-04-30 19:05:57
571,609,609,100000,2025-08-16 21:19:22,credit_card,failed,2025-08-16 21:19:22
572,72,72,50000,2024-06-12 23:46:06,credit_card,failed,2024-06-12 23:46:06
573,256,256,50000,2024-01-26 18:52:24,gopay,completed,2024-01-26 18:52:24
574,236,236,150000,2025-05-15 15:34:29,credit_card,failed,2025-05-15 15:34:29
575,500,500,50000,2025-04-21 15:27:54,dana,failed,2025-04-21 15:27:54
576,934,934,100000,2025-09-15 22:02:08,dana,pending,2025-09-15 22:02:08
577,727,727,50000,2025-08-12 15:29:13,gopay,failed,2025-08-12 15:29:13
578,770,770,150000,2024-08-03 09:51:38,credit_card,failed,2024-08-03 09:51:38
579,105,105,50000,2025-02-21 15:27:35,bank_transfer,pending,2025-02-21 15:27:35
580,991,991,150000,2025-03-22 04:01:39,bank_transfer,completed,2025-03-22 04:01:39
581,475,475,50000,2025-05-25 04:58:52,credit_card,failed,2025-05-25 04:58:52
582,874,874,150000,2025-06-16 19:11:12,gopay,completed,2025-06-16 19:11:12
583,857,857,50000,2025-08-07 21:14:14,bank_transfer,failed,2025-08-07 21:14:14
584,422,422,150000,2025-07-29 22:03:52,gopay,failed,2025-07-29 22:03:52
585,319,319,50000,2024-03-04 05:12:06,credit_card,failed,2024-03-04 05:12:06
586,405,405,100000,2024-03-09 08:40:57,bank_transfer,failed,2024-03-09 08:40:57
587,748,748,150000,2024-01-20 13:45:00,bank_transfer,completed,2024-01-20 13:45:00
588,61,61,150000,2025-04-25 05:42:12,bank_transfer,failed,2025-04-25 05:42:12
589,330,330,50000,2025-06-25 21:57:21,gopay,pending,2025-06-25 21:57:21
590,848,848,50000,2025-01-08 04:47:28,gopay,pending,2025-01-08 04:47:28
591,708,708,100000,2025-04-29 00:30:31,dana,completed,2025-04-29 00:30:31
592,681,681,100000,2024-05-28 07:51:27,gopay,pending,2024-05-28 07:51:27
593,595,595,50000,2024-02-28 12:41:42,dana,failed,2024-02-28 12:41:42
